Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
243105.4687	-2.1867	-0.9907	3.6069	-1.7030	9.0322	3.7998	-0.2762	-0.5398	-0.7636	243105.4687	-0.1391	-2.2600	-0.6225	0.1866	9.7195	0.2454	-0.2596	-0.7012	-0.4516	243105.4687	-1.4987	0.5596	-0.3899	-0.8005	4.1772	-8.6244	-0.3722	-0.0854	0.6145	243105.4687	0.3214	-2.1910	-1.5214	-0.3467	9.3735	3.1727	0.1902	-0.7243	0.1663	243105.4687	3509012339.7232	3509012096.6177	2.7799	1.4241	0.6728	0.7934	9.5152	0.8567	0.2245	-0.6489	0.3684	243105.4687	-1.0790	0.0190	-0.2082	-0.0757	6.1721	-7.9391	-0.8160	1.7248	0.5587	243105.4687	-0.5396	-6.7504	-0.7210	-0.1263	9.4814	-1.5638	0.3135	-0.7567	-0.2949	0.0000	0.0000
243115.2344	-1.4963	-8.3618	4.8455	-1.7819	9.1086	3.8750	-0.2876	-0.5437	-0.7722	243115.2344	-0.1391	-2.2600	-0.6225	0.2662	9.7983	0.3225	-0.2846	-0.6738	-0.4430	243115.2344	-1.4987	0.5596	-0.3899	-0.8005	4.4117	-8.7036	-0.3722	-0.0854	0.6145	243115.2344	1.0256	1.5280	-0.4430	-0.5023	9.2971	3.0978	0.2078	-0.7181	0.1593	243115.2344	3509012339.7330	3509012096.6177	2.7799	1.4241	0.6728	0.6369	9.5152	0.8567	0.2245	-0.6489	0.3684	243115.2344	-1.0790	0.0190	-0.2082	0.1607	6.0951	-7.9423	-0.8180	1.7458	0.5399	243115.2344	-0.5396	-6.7504	-0.7210	-0.0467	9.6343	-1.5654	0.3247	-0.7644	-0.3088	0.0000	0.0000
243125.0000	-1.4963	-8.3618	4.8455	-1.7037	9.1850	3.7231	-0.2819	-0.5398	-0.7722	243125.0000	-0.1391	-2.2600	-0.6225	0.1866	9.7211	0.4026	-0.2654	-0.6426	-0.4258	243125.0000	-1.4987	0.5596	-0.3899	-0.7226	4.3325	-8.7804	-0.3944	-0.1208	0.6101	243125.0000	1.0256	1.5280	-0.4430	-0.6570	9.0680	3.1017	0.2078	-0.7181	0.1593	243125.0000	3509012339.7427	3509012096.6177	5.3178	9.9728	0.0078	0.2457	9.5938	0.9349	0.2408	-0.6468	0.3916	243125.0000	-1.0790	0.0190	-0.2082	-0.0765	6.1706	-8.0186	-0.8400	1.7269	0.5915	243125.0000	-0.5396	-6.7504	-0.7210	0.0329	9.4814	-1.5638	0.3228	-0.7414	-0.2926	0.0000	0.0000
243134.7656	-1.4963	-8.3618	4.8455	-1.7022	9.0322	3.8750	-0.2971	-0.5301	-0.7636	243134.7656	-0.1391	-2.2600	-0.6225	0.1070	9.7203	0.3240	-0.2654	-0.6426	-0.4258	243134.7656	-2.0483	1.0124	-0.5168	-0.7226	4.3325	-8.7804	-0.3742	-0.1146	0.6278	243134.7656	1.0256	1.5280	-0.4430	-0.7337	9.3735	3.1766	0.2000	-0.7222	0.1311	243134.7656	3509012339.7525	3509012096.6177	5.3178	9.9728	0.0078	0.6369	9.7461	0.6174	0.2510	-0.6489	0.3874	243134.7656	-2.9267	-1.3183	0.7621	-0.0757	6.0182	-7.9360	-0.8400	1.7269	0.5915	243134.7656	0.5212	-8.0369	0.4035	-0.0460	9.4822	-1.4861	0.3265	-0.7433	-0.2995	0.0000	0.0000
243144.5312	-1.4963	-8.3618	4.8455	-1.8639	9.1086	3.6502	-0.2952	-0.5223	-0.7549	243144.5312	-0.3195	-0.5813	-1.4308	0.1070	9.7976	0.2439	-0.2615	-0.6973	-0.4516	243144.5312	-2.0483	1.0124	-0.5168	-0.7226	4.3325	-8.7804	-0.3742	-0.1146	0.6278	243144.5312	5.8625	8.4345	0.7855	-0.5007	9.4499	3.2507	0.1843	-0.7078	0.1780	243144.5312	3509012339.7623	3509012096.6177	5.3178	9.9728	0.0078	1.2628	9.7485	0.8544	0.2531	-0.6277	0.3600	243144.5312	-2.9267	-1.3183	0.7621	0.0015	6.0150	-8.0967	-0.8000	1.7353	0.5493	243144.5312	0.5212	-8.0369	0.4035	-0.1263	9.4049	-1.5631	0.3340	-0.7414	-0.3065	0.0000	0.0000
243154.2969	-2.2011	-12.3131	5.4682	-1.9428	9.0322	3.7270	-0.3048	-0.5340	-0.7527	243154.2969	-0.3195	-0.5813	-1.4308	0.0274	9.8748	0.1637	-0.2615	-0.6562	-0.4409	243154.2969	-2.0483	1.0124	-0.5168	-0.8005	4.3349	-8.5491	-0.3541	-0.0792	0.6101	243154.2969	5.8625	8.4345	0.7855	-0.6586	9.5263	2.9427	0.1941	-0.7263	0.1593	243154.2969	3509012339.7720	3509012096.6177	3.4327	8.4786	-2.6109	1.8105	9.7477	0.7754	0.2531	-0.6277	0.3600	243154.2969	-2.9267	-1.3183	0.7621	-0.1545	5.9412	-7.9329	-0.8240	1.7479	0.5493	243154.2969	0.5212	-8.0369	0.4035	-0.2824	9.5609	-1.2536	0.3265	-0.7471	-0.3111	0.0000	0.0000
243164.0625	-2.2011	-12.3131	5.4682	-1.9420	8.8795	3.8037	-0.2914	-0.5262	-0.7636	243164.0625	-0.3195	-0.5813	-1.4308	0.0274	9.7999	0.4797	-0.2673	-0.6406	-0.4280	243164.0625	-2.5499	1.5981	-1.1749	-0.9562	4.3341	-8.6244	-0.3581	-0.0896	0.6079	243164.0625	5.8625	8.4345	0.7855	-0.5031	9.5263	3.0183	0.1941	-0.7263	0.1593	243164.0625	3509012339.7818	3509012096.6177	3.4327	8.4786	-2.6109	2.1235	9.8286	1.0906	0.2367	-0.6277	0.3811	243164.0625	-1.8825	-1.2492	0.6099	-0.0748	5.7888	-7.8518	-0.8240	1.7122	0.5751	243164.0625	0.5212	-8.0369	0.4035	-0.2832	9.6366	-1.3321	0.3247	-0.7471	-0.2995	0.0000	0.0000
243173.8281	-2.2011	-12.3131	5.4682	-1.7030	8.8795	3.8013	-0.2876	-0.5379	-0.7722	243173.8281	-2.3824	5.2395	-2.8662	0.1070	9.7983	0.3225	-0.2673	-0.6406	-0.4280	243173.8281	-2.5499	1.5981	-1.1749	-0.8005	4.2541	-8.7788	-0.3722	-0.0854	0.6344	243173.8281	4.5921	10.4233	0.3933	-0.5038	9.6026	2.9404	0.2118	-0.7078	0.1358	243173.8281	3509012339.7916	3509012096.6177	3.4327	8.4786	-2.6109	2.0452	9.7501	1.0124	0.2429	-0.6383	0.3937	243173.8281	-1.8825	-1.2492	0.6099	0.0047	5.9443	-7.7769	-0.8240	1.7122	0.5751	243173.8281	13.4495	-13.0619	-1.2654	-0.1248	9.7123	-1.4106	0.3191	-0.7452	-0.3111	0.0000	0.0000
243183.5937	-3.1694	-2.8219	5.4493	-1.7819	8.8795	3.8773	-0.2857	-0.5398	-0.7636	243183.5937	-2.3824	5.2395	-2.8662	0.2662	9.8772	0.3995	-0.2538	-0.6855	-0.4538	243183.5937	-2.5499	1.5981	-1.1749	-0.8005	4.2549	-8.7020	-0.3722	-0.0854	0.6344	243183.5937	4.5921	10.4233	0.3933	-0.5031	9.6026	3.0176	0.1902	-0.6955	0.1710	243183.5937	3509012339.8013	3509012096.6177	3.4327	8.4786	-2.6109	1.7323	9.5962	1.1719	0.2429	-0.6383	0.3937	243183.5937	-1.8825	-1.2492	0.6099	0.0039	5.9427	-7.8565	-0.8060	1.7479	0.5563	243183.5937	13.4495	-13.0619	-1.2654	0.0359	9.7903	-1.2559	0.3451	-0.7375	-0.3111	0.0000	0.0000
243193.3594	-3.1694	-2.8219	5.4493	-1.7030	8.8795	3.8013	-0.2914	-0.5515	-0.7657	243193.3594	-2.3824	5.2395	-2.8662	0.3458	9.8748	0.1637	-0.2712	-0.6992	-0.4430	243193.3594	-2.5499	1.5981	-1.1749	-0.6448	4.1765	-8.7028	-0.3581	-0.0563	0.6101	243193.3594	4.5921	10.4233	0.3933	-0.5031	9.6026	3.0176	0.1843	-0.7243	0.1710	243193.3594	3509012339.8111	3509012096.6177	0.5835	3.9984	-2.5944	1.4976	9.5946	1.0139	0.2429	-0.6064	0.3621	243193.3594	-1.6605	-0.7369	0.9588	0.0015	6.0919	-8.0982	-0.8180	1.7143	0.5423	243193.3594	13.4495	-13.0619	-1.2654	0.0367	9.5617	-1.1758	0.3173	-0.7567	-0.3111	0.0000	0.0000
243203.1250	-3.1694	-2.8219	5.4493	-1.7007	9.0322	4.0254	-0.2819	-0.5437	-0.7787	243203.1250	-3.7254	10.6658	-4.2364	0.4254	9.7983	0.3225	-0.2673	-0.6602	-0.4151	243203.1250	-1.8169	3.5220	-1.8776	-0.6448	4.3333	-8.7044	-0.3662	-0.0583	0.6079	243203.1250	4.5921	10.4233	0.3933	-0.3475	9.5263	3.0940	0.1843	-0.7243	0.1710	243203.1250	3509012339.8209	3509012096.6177	0.5835	3.9984	-2.5944	1.4976	9.6684	0.6181	0.2388	-0.6106	0.3684	243203.1250	-1.6605	-0.7369	0.9588	0.0827	6.0197	-7.8596	-0.8380	1.7395	0.5845	243203.1250	-0.5583	-8.5061	-1.0687	-0.2028	9.6374	-1.2543	0.3284	-0.7414	-0.3041	0.0000	0.0000
243212.8906	-0.1917	-7.6385	7.3266	-1.8601	9.1850	4.0255	-0.3048	-0.5301	-0.7614	243212.8906	-3.7254	10.6658	-4.2364	0.5846	9.6423	0.3256	-0.2673	-0.6602	-0.4151	243212.8906	-1.8169	3.5220	-1.8776	-0.6448	4.2541	-8.7804	-0.3662	-0.0583	0.6079	243212.8906	-0.8419	10.2169	0.4731	-0.1951	9.4499	2.8616	0.1980	-0.7119	0.1358	243212.8906	3509012339.8306	3509012096.6177	0.5835	3.9984	-2.5944	1.7323	9.6731	1.0922	0.2306	-0.6383	0.3916	243212.8906	-1.6605	-0.7369	0.9588	-0.1552	5.8626	-8.0109	-0.8380	1.7395	0.5845	243212.8906	-0.5583	-8.5061	-1.0687	-0.2825	9.7903	-1.2559	0.3173	-0.7490	-0.3111	0.0000	0.0000
243222.6562	-0.1917	-7.6385	7.3266	-1.7820	9.4141	3.8720	-0.2971	-0.5301	-0.7636	243222.6562	-3.7254	10.6658	-4.2364	0.6642	9.7991	0.4011	-0.2692	-0.6758	-0.4516	243222.6562	-1.8169	3.5220	-1.8776	-0.7226	4.2533	-8.8564	-0.3742	-0.0750	0.6366	243222.6562	-0.8419	10.2169	0.4731	-0.1966	9.3735	2.7080	0.1980	-0.7078	0.1593	243222.6562	3509012339.8404	3509012096.6177	1.0954	5.4300	-1.6918	1.5758	9.5930	0.8559	0.2306	-0.6383	0.3916	243222.6562	-2.6906	-0.3311	0.9556	0.0039	6.0967	-7.8596	-0.8080	1.7080	0.5423	243222.6562	-0.5583	-8.5061	-1.0687	-0.1248	9.7888	-1.4114	0.3358	-0.7471	-0.3134	0.0000	0.0000
243232.4219	-0.1917	-7.6385	7.3266	-1.7812	9.1086	3.9502	-0.2990	-0.5340	-0.7440	243232.4219	-1.6771	5.9369	-4.7227	0.5846	9.7187	0.1668	-0.2750	-0.6621	-0.4409	243232.4219	-2.3931	2.6478	-1.5917	-0.7226	4.1757	-8.7788	-0.3662	-0.0771	0.6256	243232.4219	-0.8419	10.2169	0.4731	0.0371	9.3735	2.8601	0.1980	-0.7078	0.1593	243232.4219	3509012339.8502	3509012096.6177	1.0954	5.4300	-1.6918	1.8888	9.8231	0.5376	0.2388	-0.6447	0.3495	243232.4219	-2.6906	-0.3311	0.9556	0.0804	5.9379	-8.0967	-0.8280	1.7353	0.5446	243232.4219	-0.5034	-9.8381	-1.6619	-0.0437	9.7903	-1.2559	0.3154	-0.7644	-0.3157	0.0000	0.0000
243242.1875	-6.8747	4.1498	7.7026	-1.6240	8.9558	3.7246	-0.2971	-0.5301	-0.7657	243242.1875	-1.6771	5.9369	-4.7227	0.5846	9.8748	0.1637	-0.2596	-0.6836	-0.4237	243242.1875	-2.3931	2.6478	-1.5917	-0.7226	4.2557	-8.6260	-0.3742	-0.0625	0.6035	243242.1875	3.5359	-3.7678	-1.0434	-0.0388	9.5263	3.0137	0.1902	-0.7449	0.1616	243242.1875	3509012339.8599	3509012096.6177	1.0954	5.4300	-1.6918	1.5758	9.8255	0.7746	0.2388	-0.6085	0.3663	243242.1875	-2.6906	-0.3311	0.9556	-0.1544	5.7873	-7.9298	-0.8380	1.7122	0.5845	243242.1875	-0.5034	-9.8381	-1.6619	-0.1248	9.7123	-1.4106	0.3321	-0.7816	-0.3157	0.0000	0.0000
243251.9531	-6.8747	4.1498	7.7026	-1.3864	8.8031	3.5733	-0.3010	-0.5282	-0.7397	243251.9531	-1.6771	5.9369	-4.7227	0.5846	9.8780	0.4781	-0.2596	-0.6836	-0.4237	243251.9531	-2.3931	2.6478	-1.5917	-0.5669	4.2556	-8.6275	-0.3742	-0.0625	0.6035	243251.9531	3.5359	-3.7678	-1.0434	-0.1943	9.5263	2.9380	0.1922	-0.6770	0.1382	243251.9531	3509012339.8697	3509012096.6177	0.7979	0.7715	-2.4888	1.3411	9.7477	0.7754	0.2388	-0.6085	0.3663	243251.9531	-2.6906	-0.3311	0.9556	0.0032	5.8642	-7.9345	-0.8380	1.7122	0.5845	243251.9531	-0.5034	-9.8381	-1.6619	-0.2036	9.6366	-1.3321	0.2950	-0.7471	-0.3134	0.0000	0.0000
243261.7187	-6.8747	4.1498	7.7026	-1.3082	8.8031	3.4221	-0.2743	-0.5515	-0.7766	243261.7187	-1.6771	5.9369	-4.7227	0.7438	9.7991	0.4011	-0.2500	-0.6504	-0.4495	243261.7187	-1.6965	2.7510	-1.7345	-0.4891	4.1772	-8.6275	-0.3843	-0.0750	0.6256	243261.7187	3.5359	-3.7678	-1.0434	-0.4265	9.4499	2.9411	0.1882	-0.7284	0.1663	243261.7187	3509012339.8795	3509012096.6177	0.7979	0.7715	-2.4888	1.3411	9.7477	0.7754	0.2306	-0.6723	0.3979	243261.7187	-2.8032	-0.2560	0.6276	0.2404	5.7887	-7.8581	-0.7920	1.7458	0.5423	243261.7187	2.5338	-9.0359	-3.6928	-0.1240	9.7131	-1.3329	0.3321	-0.7586	-0.3134	0.0000	0.0000
243271.4844	-6.8747	4.1498	7.7026	-1.3834	8.9558	3.8726	-0.2838	-0.5573	-0.7527	243271.4844	-2.4091	1.3901	-4.7160	0.8234	9.7203	0.3240	-0.2731	-0.6582	-0.4430	243271.4844	-1.6965	2.7510	-1.7345	-0.7226	4.2533	-8.8564	-0.3823	-0.0979	0.6256	243271.4844	1.4695	-12.0687	-0.8040	-0.6571	9.4499	3.0978	0.1882	-0.7284	0.1663	243271.4844	3509012339.8892	3509012096.6177	0.7979	0.7715	-2.4888	1.1846	9.6708	0.8551	0.2327	-0.6298	0.3747	243271.4844	-2.8032	-0.2560	0.6276	0.0032	5.8642	-7.9345	-0.8280	1.7521	0.5516	243271.4844	2.5338	-9.0359	-3.6928	-0.2832	9.7895	-1.3336	0.3061	-0.7797	-0.3157	0.0000	0.0000
243281.2500	-0.4240	-3.3097	12.8031	-1.7819	9.0322	3.8758	-0.2819	-0.5631	-0.7809	243281.2500	-2.4091	1.3901	-4.7160	0.9826	9.7999	0.4797	-0.2731	-0.6582	-0.4430	243281.2500	-1.6965	2.7510	-1.7345	-0.8783	4.2557	-8.6244	-0.3823	-0.0979	0.6256	243281.2500	1.4695	-12.0687	-0.8040	-0.9681	9.4499	2.9465	0.2098	-0.7016	0.1663	243281.2500	3509012339.8990	3509012096.6177	0.6768	-1.3823	-3.9348	1.2628	9.6700	0.7761	0.2265	-0.6064	0.3600	243281.2500	-2.8032	-0.2560	0.6276	-0.1544	5.5563	-7.9252	-0.8260	1.7185	0.5869	243281.2500	2.5338	-9.0359	-3.6928	-0.3620	9.6374	-1.2543	0.3284	-0.7682	-0.3041	0.0000	0.0000
243291.0156	-0.4240	-3.3097	12.8031	-2.0999	8.7267	3.9572	-0.2876	-0.5553	-0.7440	243291.0156	-2.4091	1.3901	-4.7160	0.9030	9.8756	0.2423	-0.2558	-0.6621	-0.4280	243291.0156	-0.9557	3.5502	-2.9502	-0.5669	4.1772	-8.6267	-0.3722	-0.0813	0.6079	243291.0156	1.4695	-12.0687	-0.8040	-1.1221	9.2971	3.0268	0.2059	-0.6770	0.1382	243291.0156	3509012339.9088	3509012096.6177	0.6768	-1.3823	-3.9348	1.0281	9.7477	0.7754	0.2265	-0.6064	0.3600	243291.0156	-0.6708	-0.0046	0.0352	-0.1544	5.5563	-7.9252	-0.8260	1.7185	0.5869	243291.0156	2.5338	-9.0359	-3.6928	-0.3628	9.7131	-1.3329	0.2968	-0.7567	-0.3134	0.0000	0.0000
243300.7812	-0.4240	-3.3097	12.8031	-2.1781	8.9558	4.1061	-0.2914	-0.5359	-0.7657	243300.7812	-4.7797	4.0699	-1.1901	1.0622	9.7999	0.4797	-0.2500	-0.6582	-0.4516	243300.7812	-0.9557	3.5502	-2.9502	-0.7226	4.1757	-8.7788	-0.3903	-0.0917	0.6145	243300.7812	3.2910	0.1828	0.1401	-1.0416	9.4499	3.3333	0.1863	-0.7222	0.1569	243300.7812	3509012339.9185	3509012096.6177	0.6768	-1.3823	-3.9348	1.1846	9.7501	1.0124	0.2224	-0.6277	0.4021	243300.7812	-0.6708	-0.0046	0.0352	-0.1552	5.6317	-8.0063	-0.8020	1.7374	0.5446	243300.7812	0.0316	-5.7363	-2.9259	-0.4440	9.7115	-1.4884	0.3191	-0.7739	-0.3065	0.0000	0.0000
243310.5469	-4.0528	2.6947	13.2016	-2.1811	8.8795	3.8061	-0.2990	-0.5398	-0.7354	243310.5469	-4.7797	4.0699	-1.1901	1.2214	9.6423	0.3256	-0.2788	-0.6816	-0.4344	243310.5469	-0.9557	3.5502	-2.9502	-0.7226	4.2526	-8.9333	-0.3763	-0.0917	0.6145	243310.5469	3.2910	0.1828	0.1401	-0.8869	9.4499	3.3317	0.1863	-0.7222	0.1569	243310.5469	3509012339.9283	3509012096.6177	0.6768	-1.3823	-3.9348	1.1064	9.5946	1.0139	0.2245	-0.6255	0.3832	243310.5469	-0.6708	-0.0046	0.0352	0.0812	5.9395	-8.0172	-0.8260	1.7143	0.5563	243310.5469	0.0316	-5.7363	-2.9259	-0.6032	9.7880	-1.4891	0.2968	-0.7720	-0.3134	0.0000	0.0000
243320.3125	-4.0528	2.6947	13.2016	-2.2608	9.0322	3.8054	-0.2857	-0.5398	-0.7636	243320.3125	-4.7797	4.0699	-1.1901	1.3806	9.6423	0.3256	-0.2788	-0.6816	-0.4344	243320.3125	-0.9557	3.5502	-2.9502	-0.5669	4.1780	-8.5499	-0.3763	-0.0917	0.6145	243320.3125	3.2910	0.1828	0.1401	-0.6547	9.4499	3.3294	0.2020	-0.7325	0.1639	243320.3125	3509012339.9381	3509012096.6177	1.5230	-1.7576	-6.1594	1.4193	9.5922	0.7769	0.2245	-0.6255	0.3832	243320.3125	-1.2294	-0.7666	0.3601	0.0015	6.0919	-8.0982	-0.8300	1.7416	0.5892	243320.3125	0.0316	-5.7363	-2.9259	-0.3644	9.8644	-1.4899	0.3135	-0.8008	-0.3111	0.0000	0.0000
243330.0781	-4.0528	2.6947	13.2016	-1.7819	9.0322	3.8758	-0.2914	-0.5379	-0.7397	243330.0781	-4.6959	4.9055	4.9166	1.6990	9.7983	0.3225	-0.2596	-0.6465	-0.4301	243330.0781	-1.6133	4.6417	-2.7503	-0.6448	4.0973	-8.7788	-0.3662	-0.0708	0.5969	243330.0781	3.2910	0.1828	0.1401	-0.5015	9.3735	3.1742	0.2059	-0.6749	0.1311	243330.0781	3509012339.9478	3509012096.6177	1.5230	-1.7576	-6.1594	1.4976	9.5946	1.0139	0.2224	-0.6255	0.3600	243330.0781	-1.2294	-0.7666	0.3601	0.0032	5.8642	-7.9345	-0.8300	1.7416	0.5892	243330.0781	-0.4776	-1.9222	-3.6481	-0.3628	9.7131	-1.3329	0.2857	-0.7567	-0.3249	0.0000	0.0000
243339.8437	-4.9697	21.2832	11.2069	-1.4631	9.1086	3.8718	-0.2610	-0.5631	-0.7809	243339.8437	-4.6959	4.9055	4.9166	1.6990	9.6431	0.4042	-0.2596	-0.6719	-0.4430	243339.8437	-1.6133	4.6417	-2.7503	-0.4112	4.2549	-8.7059	-0.3803	-0.0875	0.6123	243339.8437	-4.6074	2.5835	0.3633	-0.6555	9.5263	3.2515	0.2059	-0.6749	0.1311	243339.8437	3509012339.9576	3509012096.6177	1.5230	-1.7576	-6.1594	1.2628	9.7509	1.0914	0.2184	-0.6745	0.4000	243339.8437	-1.2294	-0.7666	0.3601	0.0820	5.9411	-7.9376	-0.8080	1.7332	0.5469	243339.8437	-0.4776	-1.9222	-3.6481	-0.2832	9.6366	-1.3321	0.3210	-0.7567	-0.3134	0.0000	0.0000
243349.6094	-4.9697	21.2832	11.2069	-1.3037	8.9558	3.8718	-0.2724	-0.5612	-0.7484	243349.6094	-4.6959	4.9055	4.9166	1.5398	9.7211	0.4026	-0.2692	-0.6816	-0.4344	243349.6094	-1.6133	4.6417	-2.7503	-0.5669	3.9404	-8.7780	-0.3803	-0.0875	0.6123	243349.6094	-4.6074	2.5835	0.3633	-0.8892	9.2208	3.1025	0.1902	-0.7058	0.1639	243349.6094	3509012339.9673	3509012096.6177	2.2481	-1.8259	-8.3197	1.1846	9.5914	0.6979	0.2224	-0.6723	0.3789	243349.6094	-1.2294	-0.7666	0.3601	0.1607	6.0951	-7.9423	-0.8180	1.7521	0.5610	243349.6094	-0.4776	-1.9222	-3.6481	-0.2036	9.6366	-1.3321	0.3080	-0.7395	-0.3088	0.0000	0.0000
243359.3750	-4.9697	21.2832	11.2069	-1.3834	8.9558	3.8726	-0.2610	-0.5709	-0.7722	243359.3750	-4.6959	4.9055	4.9166	1.3806	9.8756	0.2423	-0.2692	-0.6816	-0.4344	243359.3750	0.2596	3.1670	-2.0387	-0.4891	4.2541	-8.7819	-0.3803	-0.0667	0.6233	243359.3750	-4.6074	2.5835	0.3633	-0.8110	9.2971	3.1781	0.1941	-0.7263	0.1686	243359.3750	3509012339.9771	3509012096.6177	2.2481	-1.8259	-8.3197	1.4976	9.6708	0.8551	0.2224	-0.6723	0.3789	243359.3750	-2.0811	-3.8056	1.0321	0.0040	5.7888	-7.8534	-0.8180	1.7521	0.5610	243359.3750	-0.3207	0.9535	-4.6849	-0.2028	9.5609	-1.2536	0.3191	-0.7625	-0.3111	0.0000	0.0000
243369.1406	-6.0388	13.8223	6.1537	-1.3060	9.1086	3.6447	-0.2629	-0.5650	-0.7462	243369.1406	-6.8113	2.3721	10.0891	1.4602	9.7983	0.3225	-0.2500	-0.6426	-0.4215	243369.1406	0.2596	3.1670	-2.0387	-0.5669	4.1764	-8.7036	-0.3702	-0.0479	0.6013	243369.1406	-2.4950	3.4111	1.4351	-0.8118	9.2971	3.1009	0.2039	-0.6996	0.1358	243369.1406	3509012339.9869	3509012096.6177	2.2481	-1.8259	-8.3197	1.1064	9.6716	0.9341	0.2245	-0.6362	0.3558	243369.1406	-2.0811	-3.8056	1.0321	-0.3128	5.7857	-8.0062	-0.8300	1.7290	0.5798	243369.1406	-0.3207	0.9535	-4.6849	0.0352	9.7131	-1.3329	0.2931	-0.7452	-0.3157	0.0000	0.0000
243378.9062	-6.0388	13.8223	6.1537	-1.2263	9.0322	3.6446	-0.2629	-0.5728	-0.7701	243378.9062	-6.8113	2.3721	10.0891	1.3010	9.7195	0.2454	-0.2615	-0.6641	-0.4495	243378.9062	0.2596	3.1670	-2.0387	-0.4891	4.1757	-8.7812	-0.3783	-0.0604	0.6167	243378.9062	-2.4950	3.4111	1.4351	-0.8762	10.7482	4.3995	0.2039	-0.6996	0.1358	243378.9062	3509012339.9966	3509012096.6177	2.0790	-3.3679	-9.9893	1.2628	9.7477	0.7754	0.2020	-0.6596	0.3853	243378.9062	-2.0811	-3.8056	1.0321	-0.1536	5.7888	-7.8503	-0.8140	1.7479	0.5352	243378.9062	-0.3207	0.9535	-4.6849	-0.0444	9.6366	-1.3321	0.3284	-0.7510	-0.3134	0.0000	0.0000
